business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,review_count_actual,sentiment_compound_mean,sentiment_compound_std,pct_negative_reviews,pct_positive_reviews,text_word_count_mean,text_exclamation_count_mean,text_question_count_mean,text_caps_word_ratio_mean,category_count,risk_proxy_closed
q3NsTN4umVlCpOmYpIKkyA,Baskin-Robbins City Line,7606 City Ave,Philadelphia,PA,19151.0,39.9786355,-75.2713077,2.5,11,1,"Ice Cream & Frozen Yogurt, Food",11,-0.12614545454545456,0.8483989549305638,0.5454545454545454,0.45454545454545453,63.45454545454545,0.5454545454545454,0.2727272727272727,0.006095437129919882,2,0
D_JgJY5V54i0EYOdTHmWlg,Toast,1201 Spruce St,Philadelphia,PA,19107.0,39.9467659,-75.1611269,3.0,253,0,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Cafes, American (New)",261,0.5676011494252874,0.5864643247384971,0.1685823754789272,0.8007662835249042,104.02298850574712,0.8390804597701149,0.1685823754789272,0.004017249704725638,6,1
CZuC-Yp3O96vUyk-mvAd4A,Chat On Chew,435 W Chew Ave,Philadelphia,PA,19120.0,40.0380838,-75.1296708,4.0,5,1,"Restaurants, Soul Food",6,0.33246666666666663,0.7042026857849001,0.3333333333333333,0.6666666666666666,56.833333333333336,0.5,0.0,0.006110750594851816,2,0
UbaXiTFyljLu0Bi4jP2AkQ,SEPTA Oregon Station,2700 S Broad St,Philadelphia,PA,19148.0,39.9164839,-75.1711595,2.0,5,1,"Trains, Hotels & Travel, Transportation",6,0.29229999999999995,0.7267405671902456,0.3333333333333333,0.6666666666666666,76.83333333333333,0.5,1.0,0.013986013986013965,3,0
uumuIX8VTKcgqN0EJI4geA,Twelve Baskets,,Philadelphia,PA,19019.0,39.952335,-75.163789,5.0,23,0,"Cupcakes, Bakeries, Desserts, Food",23,0.8608,0.30787542492496417,0.043478260869565216,0.9565217391304348,104.52173913043478,2.130434782608696,0.43478260869565216,0.01010106473953981,4,1
U0bLVXiFbYsWEURSSx3feg,Rittenhouse Needlepoint,"1216 Arch St, Ste 2A",Philadelphia,PA,19107.0,39.9538948607,-75.160390338,4.0,24,1,"Local Services, Arts & Crafts, Shopping, Embroidery & Crochet, Art Restoration",25,0.731496,0.5178896789536037,0.08,0.92,149.08,1.72,0.32,0.007011098556710747,5,0
lEC_8UDzg206jEawykDguw,Wawa,6th St & Chestnut St,Philadelphia,PA,19106.0,39.9492309,-75.1507462,4.5,11,1,"Coffee & Tea, Sandwiches, Food, Restaurants",11,0.8410636363636363,0.26447960326923986,0.0,1.0,105.45454545454545,2.0,0.18181818181818182,0.0052232246164199275,4,0
rEHsV4FrD4ndG_Ui0JxvsQ,Whisper,1712 Walnut St,Philadelphia,PA,19103.0,39.9497186,-75.1698503,3.0,60,0,"Dance Clubs, Bars, Nightlife, Arts & Entertainment, Music Venues",62,0.5047806451612903,0.6132613215193895,0.22580645161290322,0.7419354838709677,153.03225806451613,1.0806451612903225,0.5483870967741935,0.008457488686882975,5,1
6DDoz1tuCRpPWGxXLgpp7w,Rudolphs Auto Service,1213 Jackson St,Philadelphia,PA,19148.0,39.9229735,-75.1668733,5.0,6,1,"Tires, Automotive, Car Inspectors, Auto Repair",7,0.9233857142857144,0.038832178605353755,0.0,1.0,54.714285714285715,1.1428571428571428,0.14285714285714285,0.004997737649623615,4,0
CatoRG04GDTn0emzbbZoaQ,Bleu Denim,4329 Main St,Philadelphia,PA,19127.0,40.025474,-75.222873,3.5,16,0,"Women's Clothing, Fashion, Shopping",16,0.50345,0.6520948519962414,0.1875,0.8125,100.875,1.0625,0.0625,0.0032145682394980253,3,1
Y7GQz75azaE8yEyvzdcGkg,Penn Family Care,"3737 Market St, 9th Floor",Philadelphia,PA,19104.0,39.957007,-75.197148,2.0,35,1,"Health & Medical, Internal Medicine, Doctors",39,-0.0627102564102564,0.7594953680586631,0.5384615384615384,0.46153846153846156,176.92307692307693,2.0,0.6923076923076923,0.0074004600971048,3,0
yHDaRDsyYXcT8_n0dcc49w,Whitman Family Eye Care,590 W Oregon Ave,Philadelphia,PA,19148.0,39.9149192,-75.1579697,5.0,7,1,"Optometrists, Health & Medical",7,0.8280285714285714,0.08345878652136662,0.0,1.0,30.714285714285715,0.7142857142857143,0.0,0.0,2,0
tdXi48prLc1yx9ttCQD_xw,Hair Hair,7618 City Ave,Philadelphia,PA,19151.0,39.9824919034,-75.2635865186,2.5,17,1,"Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Wigs, Discount Store",17,0.13408235294117646,0.7567013679742608,0.47058823529411764,0.5294117647058824,91.58823529411765,1.0,0.058823529411764705,0.017739057492223806,5,0
ZCyRHFSAAgoC7d1u3MHg2g,Constellar,"4323 Spruce St, A1",Philadelphia,PA,19104.0,39.952998,-75.210043,2.5,18,1,"Home Services, Property Management, Commercial Real Estate, Apartments, University Housing, Real Estate",19,0.08264210526315789,0.86724204190051,0.47368421052631576,0.5263157894736842,129.3684210526316,1.0526315789473684,0.15789473684210525,0.006453511491069289,6,0
HHpkOkPN0sk7ScP7Y7XBXg,Meze Cafe,4311 Main St,Philadelphia,PA,19127.0,40.0250895,-75.2221742,3.5,35,0,"Food, Middle Eastern, Ethnic Food, Restaurants, Turkish, Specialty Food",37,0.6348162162162162,0.5445908808523215,0.16216216216216217,0.8378378378378378,81.02702702702703,1.1891891891891893,0.10810810810810811,0.014615502036741956,6,1
hlelvgQWzowBck_AqkSpUg,USA Tax Service,6234 Ridge Ave,Philadelphia,PA,19128.0,40.036411,-75.2187915,5.0,7,1,"Bookkeepers, Tax Services, Payroll Services, Professional Services, Financial Services",7,0.8117142857142857,0.14858184533079655,0.0,1.0,130.28571428571428,0.5714285714285714,0.2857142857142857,0.01238055198426297,5,0
D8BMs1nTggV4e2w2TdKLvQ,Koco Nail Salon and Wax Studio,4161 Ridge Ave,Philadelphia,PA,19129.0,40.0083555,-75.1927916,4.0,85,0,"Party & Event Planning, Nail Salons, Eyelash Service, Beauty & Spas, Day Spas, Hair Removal, Skin Care, Event Planning & Services",87,0.8010632183908045,0.46772911662452515,0.08045977011494253,0.9195402298850575,164.80459770114942,1.8620689655172413,0.20689655172413793,0.007054690150684809,8,1
LEwyF97d5SS_V4kLwSMu3A,Union Taco,712 W Girard Ave,Philadelphia,PA,19123.0,39.970211,-75.148728,3.0,39,0,"Food, Restaurants, Mexican",39,0.7068051282051282,0.48252768447913835,0.1282051282051282,0.8717948717948718,105.97435897435898,1.205128205128205,0.1282051282051282,0.004302981509329941,3,1
K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,1711 South St,Philadelphia,PA,19146.0,39.944413,-75.1707392,4.5,157,1,"Sushi Bars, Restaurants",159,0.8325050314465409,0.34323232579143137,0.03773584905660377,0.9559748427672956,78.25786163522012,1.3522012578616351,0.018867924528301886,0.005535433070723274,2,0
-8iiwnBs4yu4s1yLkWzU9Q,Doggie Style,114 S 13th St,Philadelphia,PA,19107.0,39.949781,-75.1621801,4.0,22,0,"Pets, Pet Stores",22,0.9070454545454545,0.12947487981135378,0.0,1.0,127.68181818181819,0.9545454545454546,0.3181818181818182,0.002086142454994909,2,1
PzVtBh0oGZWFEJa1So7K8g,General Restaurant Equipment Supply,1018 Cherry St,Philadelphia,PA,19107.0,39.9544101,-75.1569217,4.5,7,1,"Kitchen & Bath, Home & Garden, Shopping",7,0.6578428571428571,0.5029436245980354,0.14285714285714285,0.8571428571428571,129.57142857142858,1.2857142857142858,0.42857142857142855,0.0,3,0
WGWfTNNmKZ44mFlKS3pkDQ,Volpe Cycles,115 S 22nd St,Philadelphia,PA,19103.0,39.9519333,-75.1770042,4.5,15,0,"Sporting Goods, Bikes, Local Services, Beauty & Spas, Bike Repair/Maintenance, Shopping",16,0.60220625,0.5981343310313607,0.125,0.8125,179.5,1.75,0.1875,0.0028993942835654875,6,1
mglB7j8w91-7JmcbgmKlCQ,Union Cycle Supply Co.,1864 Frankford Ave,Philadelphia,PA,19125.0,39.978458,-75.130905,4.0,15,0,"Local Flavor, Motorcycle Repair, Automotive",16,0.49198125,0.7394343578878385,0.25,0.75,94.125,1.125,0.25,0.004776647671660306,3,1
o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,1117 S 11th St,Philadelphia,PA,19147.0,39.936534,-75.16139,4.0,285,1,"Restaurants, Thai, Laotian, Asian Fusion",298,0.748306711409396,0.4812131529873263,0.087248322147651,0.8959731543624161,99.77852348993288,1.1778523489932886,0.1174496644295302,0.005278676106428434,4,0
wTVczLDput_PVOXrPiqdvA,Lou & Choo's Lounge,2101 W Hunting Park Ave,Philadelphia,PA,19140.0,40.0118111,-75.1633621,3.0,14,1,"Dive Bars, Bars, Seafood, Nightlife, Restaurants, Mexican, Lounges",15,0.63434,0.5715019944972071,0.13333333333333333,0.8666666666666667,84.86666666666666,1.2666666666666666,0.0,0.013768691006103173,7,0
gOfCxAiQmQYywXYJ3KeP-w,Beijing Garden,5911 Ridge Ave,Philadelphia,PA,19128.0,40.0306329,-75.2112921,2.5,36,1,"Chinese, Restaurants",40,0.16962000000000002,0.708706089744561,0.35,0.625,77.925,0.7,0.25,0.0037239953587876622,2,0
Mk2184ZyG1PcS1rMFxvrUA,Tap Room On 19th,2400 S 19th St,Philadelphia,PA,19145.0,39.921596,-75.178679,4.0,16,0,"Pubs, Comfort Food, Restaurants, Gastropubs, Nightlife, Bars, American (New)",16,0.91936875,0.11596035942654426,0.0,1.0,128.5625,0.375,0.375,0.0036021123728353626,7,1
Gj5G0asdNZILROHEUEF-iQ,DaFranco Pizzeria,742 Red Lion Rd,Philadelphia,PA,19115.0,40.1050859,-75.0337505,4.0,11,1,"Italian, Pizza, Restaurants",11,0.6245272727272727,0.4517062808748824,0.09090909090909091,0.9090909090909091,65.54545454545455,1.6363636363636365,0.0,0.0,3,0
dwh4dy4zyrf-NTqaCYjH6A,Byrne's Tavern,3301 Richmond St,Philadelphia,PA,19134.0,39.9841717,-75.0987438,4.0,113,1,"American (Traditional), Irish, Chicken Wings, Restaurants",120,0.7721533333333334,0.3851551886143125,0.06666666666666667,0.9333333333333333,84.75,1.275,0.15833333333333333,0.004319912120100683,4,0
pbHUglsehzeP4hPZX3IoaA,A.Cafe AKA Cafe,135 S 18th St,Philadelphia,PA,19103.0,39.9503651,-75.1704529,3.0,7,1,"American (New), Restaurants",7,0.8424857142857143,0.282929375336976,0.0,1.0,73.71428571428571,0.0,0.0,0.012164613363700172,2,0
s5LHJu6ALBj0ujBZODHK5A,Caffe Bene,3737 Chestnut St,Philadelphia,PA,19104.0,39.955369,-75.1980204,4.0,25,0,"Coffee & Tea, Food",25,0.78594,0.3651638798767844,0.04,0.92,115.88,1.4,0.08,0.006846999023828024,2,1
HbbPQJ3Ccy8d2kSEPv-StA,Chlitina,228 N 9th St,Philadelphia,PA,19107.0,39.9560438,-75.1546521,4.5,18,1,"Skin Care, Beauty & Spas, Shopping, Massage, Women's Clothing, Accessories, Day Spas, Fashion",18,0.7842777777777779,0.4361584541473236,0.05555555555555555,0.9444444444444444,81.77777777777777,0.8333333333333334,0.2222222222222222,0.0008458285274894222,8,0
RrM_40kC8x3x17uHJngyrg,Rita's Italian Ice,7718 City Ave,Philadelphia,PA,19151.0,39.9775026113,-75.273721366,2.5,7,1,"Ice Cream & Frozen Yogurt, Shaved Ice, Food, Desserts",7,0.4916714285714286,0.3339577354211444,0.0,0.8571428571428571,94.0,0.0,1.0,0.02320130902004593,4,0
Dc3wwi81xXrKqvFHl2zoRw,Family Appliance Service,"3016 Richmond St, Ste 100",Philadelphia,PA,19134.0,39.9809873316,-75.1055211471,4.0,42,0,"Appliances & Repair, Local Services",43,0.34552093023255814,0.674975479116566,0.3023255813953488,0.6976744186046512,78.83720930232558,0.7674418604651163,0.13953488372093023,0.001974142938471828,2,1
3HLIMLpqby-AtroW-QzhvA,Pennsylvania Foot and Ankle Associates,1304 Rhawn St,Philadelphia,PA,19111.0,40.0675353,-75.0672746,2.0,5,1,"Doctors, Health & Medical, Podiatrists",5,-0.35688,0.68837979851242,0.8,0.2,154.0,0.4,0.0,0.01928852937818,3,0
XGxsV7f16mW051jsEafAQQ,Fountain Restaurant,"Four Seasons Hotel Philadelphia, 1 Logan Sq",Philadelphia,PA,19103.0,39.9567043,-75.1697047,4.0,99,0,"Breakfast & Brunch, Restaurants, American (New), Sandwiches",100,0.833562,0.34135520727141855,0.04,0.95,164.84,0.54,0.2,0.001924103537355,4,1
MJQAt7zTodEHNcpzcOD2Ag,Artisan Wood Floors LLC,"928 E Moyamensing Ave, Ste 1-2",Philadelphia,PA,19147.0,39.9352159,-75.1475122,5.0,5,1,"Flooring, Contractors, Professional Services, Home Services",5,0.95724,0.028189590277263716,0.0,1.0,101.4,0.2,0.0,0.0,4,0
PRbf-L4kY5vOGLxwBwzdSg,Snow Ice & Hot Dessert,1001 Arch St,Philadelphia,PA,19107.0,39.953687067,-75.1564028487,3.5,52,1,"Food, Shaved Ice, Desserts, Ice Cream & Frozen Yogurt",53,0.5897679245283018,0.501435477010976,0.1509433962264151,0.8113207547169812,76.83018867924528,0.8113207547169812,0.1320754716981132,0.005294675131880087,4,0
D1Z06FgUfwdV9dhMW1o8dw,Kung Fu Tea,"600 Washington Ave, Unit 16",Philadelphia,PA,19147.0,39.9344835,-75.1549941,3.5,17,1,"Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea",18,0.5545111111111111,0.6350737325316124,0.2222222222222222,0.7777777777777778,73.77777777777777,1.6666666666666667,0.05555555555555555,0.0010821653865441946,4,0
c6NQy_kMo031AE2k5IPT4Q,Striped Bass,1500 Walnut Street,Philadelphia,PA,19103.0,39.9494166,-75.1661366,4.5,17,0,"Restaurants, Seafood",17,0.767935294117647,0.4608454715807356,0.058823529411764705,0.9411764705882353,123.23529411764706,0.47058823529411764,0.17647058823529413,0.003694861998359894,2,1
o7maiIUu3OmqMvmUB8YW-Q,Au Bon Pain,"Terminal F, Philadelphia International Airport",Philadelphia,PA,19153.0,39.8803399012,-75.237121582,2.5,18,0,"Breakfast & Brunch, Cafes, Restaurants, Food, Coffee & Tea",18,0.043561111111111106,0.793898707525373,0.5,0.5,74.44444444444444,0.2777777777777778,0.0,0.008590698541678923,5,1
xWIpnqIyNdsgn2dWoz0_1g,Fresh Grocer,310 W Chelten Avenue,Philadelphia,PA,19144.0,40.0300171,-75.180668,1.5,6,0,"Food, Grocery",7,0.33054285714285714,0.8906758985121783,0.2857142857142857,0.7142857142857143,203.85714285714286,2.5714285714285716,1.5714285714285714,0.004059422671846,2,1
v72qGvd53IxhM2m8aatOpg,Kanella Grill,1001 Spruce St,Philadelphia,PA,19107.0,39.9463188,-75.1579609,4.0,242,1,"Falafel, American (Traditional), Greek, Mediterranean, Breakfast & Brunch, Restaurants, Middle Eastern",249,0.7671048192771084,0.45159526668914024,0.07630522088353414,0.9196787148594378,113.16465863453816,1.2570281124497993,0.10441767068273092,0.004506200731591732,7,0
cXfQ9MqoG41RGd8oIaFxag,Palm Tree Gourmet,322 N Broad St,Philadelphia,PA,19102.0,39.959019,-75.162394,4.0,17,1,"Convenience Stores, Grocery, Specialty Food, Restaurants, Food, Breakfast & Brunch, Coffee & Tea",17,0.5909294117647059,0.6324609797891743,0.11764705882352941,0.8823529411764706,92.41176470588235,1.411764705882353,0.11764705882352941,0.005191552135601035,7,0
iSOwZtXQaUBf5tX-MTVT4w,Q BBQ & Tequila,207 Chestnut St,Philadelphia,PA,19106.0,39.9484906,-75.1444675,3.0,137,0,"Restaurants, Nightlife, Barbeque, Bars",144,0.6558076388888889,0.5407395947975316,0.1527777777777778,0.8402777777777778,160.34722222222223,0.8611111111111112,0.4652777777777778,0.010618988928816929,4,1
vIT19IkXjNd39r55YTeq2w,Passero's Coffee Roasters,100 E Penn Sq,Philadelphia,PA,19107.0,39.951381,-75.162135,3.5,20,1,"Food, Coffee Roasteries, Coffee & Tea",20,0.7755650000000001,0.3645597103284136,0.05,0.95,86.75,0.9,0.2,0.002057396626362135,3,0
hbWjJ0Sutq-zKVUQo7-kdQ,Philadelphia Professional Driving School,"1216 S 12th St, Unit A",Philadelphia,PA,19147.0,39.9344863734,-75.1639287,4.0,37,1,"Driving Schools, Education, Specialty Schools",38,0.46736052631578945,0.6840796107216768,0.18421052631578946,0.7631578947368421,147.52631578947367,1.2105263157894737,0.18421052631578946,0.005698645305787928,3,0
rq73JstJMaLKwx7HLBra_Q,Aria Jefferson Health,"800 North Delaware Ave, Ste 200",Philadelphia,PA,19123.0,39.9625349,-75.136795,2.5,9,0,"Urgent Care, Cardiologists, Osteopathic Physicians, Health & Medical, Doctors, Orthopedists, Medical Centers",9,0.4504,0.7243269841722038,0.2222222222222222,0.7777777777777778,113.44444444444444,0.2222222222222222,0.0,0.009404618955180735,7,1
qYVfM4fkcJIW1GhW3pXDTw,Produce Cart,40TH And Locust,Philadelphia,PA,19104.0,39.952977,-75.2028214,3.5,5,0,"Food, Farmers Market",5,0.65586,0.647827436899673,0.2,0.8,74.2,0.6,0.4,0.02139915568191606,2,1
bYY8A2Sp0iddTrGj_IH41Q,Godiva Chocolatier,"1625 Chestnut St, Ste 150",Philadelphia,PA,19103.0,39.9515705,-75.1680038,3.5,23,0,"Food, Candy Stores, Specialty Food",26,0.7597423076923077,0.5193052598794485,0.07692307692307693,0.9230769230769231,99.15384615384616,0.6538461538461539,0.15384615384615385,0.0022345694912066535,3,1
QiyqXmWar10YCIXJLqD8cA,Larry Heating and Cooling,4764 Chestnut St,Philadelphia,PA,19139.0,39.9572096,-75.2172118,5.0,8,1,"Heating & Air Conditioning/HVAC, Home Services, Electricians, Contractors",8,0.6588,0.47441665533278116,0.125,0.875,93.0,2.0,0.0,0.015529733891743287,4,0
SbYv-eEgFmSbRxDv--CnoQ,Opera Barber Shop,138 S 20th St,Philadelphia,PA,19103.0,39.9507708,-75.1739238,4.0,54,1,"Barbers, Beauty & Spas",56,0.3393821428571429,0.7026138538879835,0.30357142857142855,0.6785714285714286,81.125,0.5535714285714286,0.07142857142857142,0.001691382795848216,2,0
Uosbm5HT-5_huvehe3hHaw,Joseph Naseef,1230 S 35th St,Philadelphia,PA,19146.0,39.9391133,-75.2001121,4.5,8,1,"Local Services, Junk Removal & Hauling",8,0.5902375,0.665805288863472,0.125,0.875,62.875,3.25,0.0,0.008886946386946374,2,0
9sEzWuaOicYlbp9a6A829A,Jin Wei,925 Race St,Philadelphia,PA,19107.0,39.9554576,-75.1551993,3.5,28,1,"Chinese, Restaurants",30,0.5657066666666667,0.5704836526010693,0.16666666666666666,0.8,114.7,1.3333333333333333,0.26666666666666666,0.00791177409933363,2,0
23H5J1Y5rRMLU8dMxN7EPA,Sanctuary on 2nd,752 S 2nd St,Philadelphia,PA,19147.0,39.9389221,-75.146352,5.0,131,1,"Health & Medical, Massage, Beauty & Spas, Massage Therapy, Day Spas",137,0.8842445255474453,0.26296331155407676,0.021897810218978103,0.9781021897810219,112.82481751824818,1.5693430656934306,0.06569343065693431,0.001985621081338093,5,0
unZwLRvJV_fMbbFvrOWU6w,Liberty Deli,326 Poplar St,Philadelphia,PA,19123.0,39.965221,-75.143259,3.5,9,0,"Delis, Restaurants, Event Planning & Services, Caterers",9,0.74,0.3494344537964166,0.1111111111111111,0.8888888888888888,100.88888888888889,1.5555555555555556,0.1111111111111111,0.0023048716605552555,4,1
OWPHQD0tkvnuTy8_8JaMnA,Teppanyaki Grill & Supreme Buffet,330 W Oregon Ave,Philadelphia,PA,19148.0,39.9138276632,-75.1570135053,3.0,46,0,"Buffets, Food, Seafood, American (Traditional), Restaurants",48,0.41408958333333334,0.6938565662801177,0.2916666666666667,0.7083333333333334,108.52083333333333,1.1875,0.3333333333333333,0.003999530955185327,5,1
G9QFbucw_PC-eFjAfN-49g,Crabdaddys,6910 Cobbs Crk Pwky,Philadelphia,PA,19142.0,39.9243171,-75.2453659,4.0,10,1,"Specialty Food, Seafood Markets, Food",10,0.32777,0.8361194705303782,0.3,0.7,71.1,1.3,0.0,0.0049123058314234705,3,0
-ols5tgh9GslgqmFvTOsDw,Tire Techs USA,5000 N 20th St,Philadelphia,PA,19144.0,40.030682,-75.156819,4.5,8,1,"Auto Repair, Automotive, Oil Change Stations, Tires",10,0.75935,0.16997976513560534,0.0,1.0,63.6,2.8,0.3,0.008928571428571421,4,0
0798Us9C0Aw0OCuf9lUFJQ,LeChel Beauty,"525 S 4th St, Ste 586, The Foremost Building",Philadelphia,PA,19147.0,39.9419044,-75.1488744,4.5,10,1,"Eyebrow Services, Beauty & Spas, Eyelash Service",10,0.67716,0.6229684461422496,0.1,0.9,92.4,2.4,0.0,0.00272315813117699,3,0
N6t1bTuWAfgYKVmdQf53lA,Old Nelson Food Company,1833 John F Kennedy Blvd,Philadelphia,PA,19103.0,39.9545578,-75.1710331,4.0,27,1,"Restaurants, Food, Convenience Stores, Delis",27,0.7340962962962962,0.4443842918374915,0.07407407407407407,0.8888888888888888,85.88888888888889,0.8518518518518519,0.1111111111111111,0.004864101099351734,4,0
7w0Yok3_HkY4FObH7bSurg,Marino Bros. Cheesesteaks,111 S Independence Mall E,Philadelphia,PA,19106.0,39.9497563,-75.1480623,3.0,18,1,"Cheesesteaks, Restaurants",18,0.3675277777777778,0.6198024199462614,0.2777777777777778,0.6111111111111112,66.11111111111111,0.7777777777777778,0.1111111111111111,0.001984126984126983,2,0
I6Y02PJiMMlXMluwXuU5pQ,Terra,243 S Camac St,Philadelphia,PA,19107.0,39.9472422,-75.1615547,3.5,24,0,"Restaurants, American (New)",24,0.9222375,0.10287981511791153,0.0,1.0,158.79166666666666,0.6666666666666666,0.125,0.002761502879444492,2,1
dZOiUVLqinNT8e_XUaq_qA,Penns Landing,114 Callowhill St,Philadelphia,PA,19123.0,39.9552973222,-75.1409192117,4.0,13,1,"Venues & Event Spaces, Event Planning & Services",13,0.6246153846153846,0.47685540758555917,0.07692307692307693,0.9230769230769231,91.53846153846153,0.5384615384615384,0.23076923076923078,0.0006129328838492154,2,0
NEeIzvgXV6sA3xKPTI4Ufg,Comcast,One Comcast Ctr,Philadelphia,PA,19103.0,39.954703,-75.1684962,2.0,24,1,"Internet Service Providers, Professional Services, Home Services, Landmarks & Historical Buildings, Public Services & Government",24,-0.34265833333333334,0.801071270735071,0.7083333333333334,0.2916666666666667,135.16666666666666,0.875,0.2916666666666667,0.006616221467941466,5,0
gmgU0o7DjmE81Hk0LJcueg,Civil Barbers,2501 Olive St,Philadelphia,PA,19130.0,39.9680915,-75.1786376,5.0,5,1,"Hair Salons, Barbers, Men's Hair Salons, Beauty & Spas",6,0.9051,0.07644373093982265,0.0,1.0,64.0,2.5,0.0,0.0,4,0
tl5dthD9F3vGCww-N9kSVA,Harvest Seasonal Grill & Wine Bar - Philadelphia,200 S 40th St,Philadelphia,PA,19104.0,39.9539370699,-75.2028741528,3.0,257,0,"Wine Bars, Bars, American (New), Restaurants, Vegetarian, Nightlife, Breakfast & Brunch",269,0.6956122676579926,0.5121596361207423,0.13011152416356878,0.862453531598513,145.04832713754647,0.7137546468401487,0.22304832713754646,0.0026582277060176553,7,1
x19LbnFdSo3LXYqfOrTtBg,Blue Belly BBQ,600 Catharine St,Philadelphia,PA,19147.0,39.9386795,-75.1532197,3.5,58,0,"Restaurants, Barbeque",65,0.7716492307692309,0.4249915646674196,0.07692307692307693,0.8923076923076924,159.15384615384616,0.9384615384615385,0.4153846153846154,0.012371928631635151,2,1
i6DlLLxZ2iwQRxhUDx3TTg,The Adobe Cafe,4550 Mitchell St,Philadelphia,PA,19128.0,40.0342316,-75.2191448,3.5,317,1,"Mexican, Vegan, Restaurants",326,0.6674601226993866,0.5457576712215926,0.13190184049079753,0.8558282208588958,122.44478527607362,1.1288343558282208,0.19325153374233128,0.003960404559670151,3,0
M54YgTqNenGObSv1opsGEg,Bree's Animal Hospital,7436 Frankford Ave,Philadelphia,PA,19136.0,40.0385994,-75.0365865,3.5,44,1,"Pet Services, Pet Sitting, Veterinarians, Pets",45,0.32909333333333335,0.7608571767182304,0.3111111111111111,0.6666666666666666,168.51111111111112,2.1555555555555554,0.28888888888888886,0.007712335712811142,4,0
by3YMt91fzjTJv5zd8RBeA,Precision Window Tinting,2400 E Venango St,Philadelphia,PA,19134.0,39.9924199549,-75.0966716589,5.0,84,1,"Automotive, Auto Glass Services, Auto Customization, Car Window Tinting",92,0.8249510869565218,0.23990244239468966,0.021739130434782608,0.967391304347826,93.6304347826087,1.0869565217391304,0.06521739130434782,0.006310497400382999,4,0
BRDRW5HCAqB5KvpUk_Z2eg,Cigna,1601 Chestnut St,Philadelphia,PA,19192.0,39.9516682,-75.167215,1.0,5,1,"Insurance, Financial Services",6,-0.48996666666666666,0.5614430217454544,0.8333333333333334,0.16666666666666666,182.16666666666666,0.6666666666666666,0.0,0.003824598890388333,2,0
8ZU1N9vxDsJvyBY0fCi4bw,Konak,228 Vine St,Philadelphia,PA,19106.0,39.955585,-75.143719,4.0,33,0,"Restaurants, Turkish",34,0.7280411764705882,0.4706266075219982,0.11764705882352941,0.8823529411764706,148.61764705882354,0.7941176470588235,0.029411764705882353,0.0027871881998360088,2,1
HYbQulTlnV8lButMp1kuBw,New York & Company,9TH St And Market St,Philadelphia,PA,19107.0,39.9513246,-75.1551742,3.5,6,0,"Women's Clothing, Fashion, Shopping",6,0.58585,0.37314312401543726,0.16666666666666666,0.8333333333333334,72.66666666666667,0.0,0.0,0.0014367816091954,3,1
Cu7gosOTjGDs6p_OPhtWSw,E-Z Park,2101 Chestnut St,Philadelphia,PA,19103.0,39.9524435,-75.1757574,1.5,9,1,"Automotive, Parking",9,-0.2605555555555556,0.7436572246524454,0.6666666666666666,0.3333333333333333,236.33333333333334,1.2222222222222223,1.1111111111111112,0.011374900584128711,2,0
s59Ye_3f6LLRX46GqDy3IQ,PFS Roxy Theater,2023 Sansom St,Philadelphia,PA,19103.0,39.9515267,-75.1745636,3.5,59,0,"Arts & Entertainment, Cinema",62,0.5877596774193549,0.5212353209663031,0.14516129032258066,0.8225806451612904,106.79032258064517,0.5806451612903226,0.12903225806451613,0.004800722208574573,2,1
FdAQ7g7swv2lVuf845A26w,Paul's Driving School,8111 Frankford Ave,Philadelphia,PA,19136.0,40.0423512,-75.0249029,3.5,7,1,"Driving Schools, Specialty Schools, Professional Services, Education, Editorial Services, Educational Services",7,0.5870285714285713,0.6962547276064168,0.14285714285714285,0.8571428571428571,74.57142857142857,1.4285714285714286,0.0,0.004420141262246514,6,0
FKECa722YgWl7y2qUUx-xw,Fit Academy,1363 N 31st St,Philadelphia,PA,19121.0,39.9775302,-75.1855542,4.5,7,1,"Gyms, Active Life, Boot Camps, Fitness & Instruction, Trainers",7,0.8678714285714285,0.20543925877888836,0.0,1.0,147.71428571428572,3.0,0.0,0.0030792691997618424,5,0
rowZsHs7UFgiL4Okqnk_Jg,ShopRite of Morrell Plaza,9910 Frankford Ave,Philadelphia,PA,19114.0,40.0649469,-74.9837669,4.0,24,1,"Grocery, Bakeries, Delis, Restaurants, Food",24,0.6904916666666666,0.47867178181938497,0.08333333333333333,0.875,91.125,1.0,0.5,0.004271342842131246,5,0
tYnfA3Ee_YSAUvNQmsHELw,Forever Young Medical Spa,"1522 Locust St, Fl 2",Philadelphia,PA,19102.0,39.9483512,-75.1672381,5.0,6,1,"Health & Medical, Eyelash Service, Beauty & Spas, Body Contouring, Medical Spas, Skin Care",6,0.89865,0.10140007396447008,0.0,1.0,59.333333333333336,2.3333333333333335,0.0,0.007872244714349967,6,0
